Issues,Relationship,Link Issues
HADOOP-8079,incorporates,HADOOP-8411
HADOOP-8079,incorporates,HADOOP-8412
HADOOP-8079,incorporates,HADOOP-8414
HADOOP-8079,incorporates,HADOOP-8421
HADOOP-8079,incorporates,HADOOP-8424
HADOOP-8079,incorporates,HADOOP-8486
HADOOP-8079,incorporates,HADOOP-8534
HADOOP-8079,incorporates,HDFS-3424
HADOOP-8079,incorporates,MAPREDUCE-4201
HADOOP-8079,incorporates,MAPREDUCE-4263
HADOOP-8079,incorporates,MAPREDUCE-4321
HADOOP-8079,incorporates,MAPREDUCE-4368
HADOOP-8079,incorporates,MAPREDUCE-4369
HADOOP-8079,incorporates,HADOOP-8454
HADOOP-8079,incorporates,HADOOP-8544
HADOOP-8079,incorporates,HADOOP-8440
HADOOP-8079,incorporates,HADOOP-8101
HADOOP-8079,incorporates,MAPREDUCE-3898
HADOOP-8079,incorporates,MAPREDUCE-4203
HADOOP-8079,incorporates,MAPREDUCE-4260
HADOOP-8079,incorporates,HADOOP-8645
HADOOP-8079,is related to,HADOOP-8139
HADOOP-8079,is related to,MAPREDUCE-4322
HADOOP-8079,is related to,HBASE-6814
HADOOP-8079,relates to,HADOOP-8900
HADOOP-8079,relates to,HDFS-3564
HADOOP-8079,relates to,HDFS-3566
HADOOP-8079,relates to,YARN-240
HADOOP-8078,blocks,HDFS-3016
HADOOP-8078,is broken by,HADOOP-12948
HADOOP-8078,is related to,ZOOKEEPER-1205
HADOOP-8078,is related to,GIRAPH-211
HADOOP-8077,depends upon,HADOOP-8193
HADOOP-8077,is related to,HDFS-2935
HADOOP-8071,relates to,HADOOP-8069
HADOOP-8070,is related to,HADOOP-6502
HADOOP-8070,is related to,HADOOP-8097
HADOOP-8069,is duplicated by,HADOOP-7421
HADOOP-8069,is related to,HADOOP-8071
HADOOP-8069,relates to,HBASE-1177
HADOOP-8069,relates to,HDFS-9700
HADOOP-8065,relates to,HADOOP-13114
HADOOP-8061,relates to,HBASE-4050
HADOOP-8060,incorporates,HDFS-3176
HADOOP-8060,incorporates,HDFS-3177
HADOOP-8060,incorporates,HADOOP-8239
HADOOP-8060,incorporates,HADOOP-8240
HADOOP-8060,relates to,HDFS-3054
HADOOP-8059,is related to,HADOOP-11449
HADOOP-8056,is duplicated by,HADOOP-6228
HADOOP-8056,relates to,HIVE-3779
HADOOP-8054,relates to,HIVE-2741
HADOOP-8053,is related to,HADOOP-6560
HADOOP-8050,is related to,HADOOP-10090
HADOOP-8049,depends upon,HADOOP-8046
HADOOP-8049,duplicates,HADOOP-8232
HADOOP-8049,relates to,HADOOP-10867
HADOOP-8048,is depended upon by,MAPREDUCE-3849
HADOOP-8048,is related to,MAPREDUCE-3825
HADOOP-8048,is related to,HADOOP-7967
HADOOP-8046,is depended upon by,HDFS-2492
HADOOP-8046,is depended upon by,HADOOP-8049
HADOOP-8043,is related to,HADOOP-7621
HADOOP-8042,is blocked by,HADOOP-7998
HADOOP-8042,is blocked by,HADOOP-8001
HADOOP-8042,is blocked by,HADOOP-8013
HADOOP-8040,is blocked by,HADOOP-9370
HADOOP-8040,is depended upon by,HADOOP-9758
HADOOP-8040,is duplicated by,HDFS-4561
HADOOP-8040,is duplicated by,HADOOP-7905
HADOOP-8040,is related to,HDFS-4205
HADOOP-8040,is related to,HADOOP-7905
HADOOP-8040,is related to,HADOOP-9652
HADOOP-8040,is required by,HDFS-4933
HADOOP-8040,is required by,HDFS-4934
HADOOP-8040,is required by,HDFS-4935
HADOOP-8040,relates to,HADOOP-8195
HADOOP-8037,relates to,HADOOP-8181
HADOOP-8036,is related to,HADOOP-7974
HADOOP-8036,is related to,HADOOP-8589
HADOOP-8036,relates to,HADOOP-8110
HADOOP-8033,is related to,HADOOP-6284
HADOOP-8031,is related to,HADOOP-8749
HADOOP-8027,is related to,HBASE-11603
HADOOP-8026,is duplicated by,HADOOP-9902
HADOOP-8023,blocks,MAPREDUCE-3727
HADOOP-8021,is a clone of,HADOOP-7993
HADOOP-8021,is duplicated by,PIG-2508
HADOOP-8019,is duplicated by,HADOOP-8018
HADOOP-8019,relates to,ZOOKEEPER-1386
HADOOP-8018,duplicates,HADOOP-8019
HADOOP-8015,is required by,HADOOP-8013
HADOOP-8015,is required by,HADOOP-8014
HADOOP-8014,is related to,HADOOP-10425
HADOOP-8014,is related to,HADOOP-8422
HADOOP-8014,is related to,HADOOP-8430
HADOOP-8014,relates to,HADOOP-9631
HADOOP-8014,relates to,HDFS-3121
HADOOP-8014,requires,HADOOP-8015
HADOOP-8013,blocks,HADOOP-8042
HADOOP-8013,relates to,HADOOP-8105
HADOOP-8013,requires,HADOOP-8015
HADOOP-8009,blocks,OOZIE-672
HADOOP-8009,relates to,MAPREDUCE-3378
HADOOP-8007,is related to,HDFS-3084
HADOOP-8007,relates to,MAPREDUCE-4103
HADOOP-8006,is broken by,HADOOP-7998
HADOOP-8005,is duplicated by,HADOOP-8004
HADOOP-8005,is related to,HDFS-3136
HADOOP-8005,is related to,MAPREDUCE-4060
HADOOP-8004,duplicates,HADOOP-8005
HADOOP-8003,relates to,HADOOP-7823
HADOOP-8001,blocks,HADOOP-8042
HADOOP-7998,blocks,HADOOP-8042
HADOOP-7998,breaks,HADOOP-8006
HADOOP-7995,is duplicated by,HADOOP-5404
HADOOP-7995,is related to,HADOOP-7341
HADOOP-7994,blocks,HDFS-3030
HADOOP-7994,is blocked by,HADOOP-7965
HADOOP-7993,duplicates,MAPREDUCE-3665
HADOOP-7993,is cloned by,HADOOP-8021
HADOOP-7992,is part of,HDFS-2185
HADOOP-7990,blocks,PIG-2319
HADOOP-7990,relates to,HADOOP-7206
HADOOP-7988,is related to,KUDU-1942
HADOOP-7988,is related to,HADOOP-8878
HADOOP-7988,is related to,HADOOP-8882
HADOOP-7988,relates to,AMBARI-2820
HADOOP-7986,blocks,MAPREDUCE-3698
HADOOP-7984,is required by,HDFS-4427
HADOOP-7984,relates to,HADOOP-11134
HADOOP-7982,relates to,HIVE-2729
HADOOP-7982,relates to,HIVE-2163
HADOOP-7979,relates to,HADOOP-7868
HADOOP-7977,depends upon,HADOOP-5731
HADOOP-7977,depends upon,HADOOP-8574
HADOOP-7977,depends upon,HADOOP-8571
HADOOP-7977,depends upon,HADOOP-6484
HADOOP-7977,depends upon,MAPREDUCE-243
HADOOP-7977,duplicates,HDFS-201
HADOOP-7977,is related to,HADOOP-8096
HADOOP-7977,is related to,HADOOP-8572
HADOOP-7975,supercedes,HADOOP-7657
HADOOP-7974,relates to,HADOOP-8036
HADOOP-7974,relates to,HADOOP-8110
HADOOP-7971,is duplicated by,MAPREDUCE-3605
HADOOP-3604,is related to,HADOOP-10027
HADOOP-3595,is related to,HADOOP-3586
HADOOP-3594,is part of,HADOOP-3586
HADOOP-3592,is related to,HADOOP-3809
HADOOP-3590,blocks,HADOOP-3245
HADOOP-3587,relates to,HADOOP-3526
HADOOP-3586,incorporates,HADOOP-3594
HADOOP-3586,relates to,HADOOP-3595
HADOOP-3585,is related to,HADOOP-3964
HADOOP-3584,is part of,HADOOP-3582
HADOOP-3583,is part of,HADOOP-3582
HADOOP-3582,incorporates,HADOOP-2366
HADOOP-3582,incorporates,HADOOP-3583
HADOOP-3582,incorporates,HADOOP-3579
HADOOP-3582,incorporates,HADOOP-3584
HADOOP-3582,incorporates,HADOOP-24
HADOOP-3582,relates to,HADOOP-3287
HADOOP-3582,relates to,HADOOP-5670
HADOOP-3582,relates to,HDFS-310
HADOOP-3582,relates to,MAPREDUCE-475
HADOOP-3582,relates to,HADOOP-1307
HADOOP-3581,blocks,HADOOP-3759
HADOOP-3581,is part of,HADOOP-3444
HADOOP-3579,is part of,HADOOP-3582
HADOOP-3576,is related to,HADOOP-3561
HADOOP-3565,blocks,MAPREDUCE-252
HADOOP-3563,blocks,MAPREDUCE-557
HADOOP-3561,relates to,HADOOP-3576
HADOOP-3550,depends upon,HADOOP-3475
HADOOP-3549,is related to,HADOOP-3536
HADOOP-3549,relates to,HADOOP-3264
HADOOP-3543,is related to,HADOOP-5070
HADOOP-3536,incorporates,HADOOP-3765
HADOOP-3536,incorporates,HADOOP-3766
HADOOP-3536,is duplicated by,HADOOP-4106
HADOOP-3536,relates to,HADOOP-3764
HADOOP-3536,relates to,HADOOP-3264
HADOOP-3536,relates to,HADOOP-3549
HADOOP-3532,is related to,ZOOKEEPER-148
HADOOP-3528,relates to,HDFS-2255
HADOOP-3526,is related to,HADOOP-3587
HADOOP-3518,relates to,HADOOP-9590
HADOOP-3518,relates to,HDFS-916
HADOOP-3515,blocks,HADOOP-1700
HADOOP-3514,is related to,HADOOP-3638
HADOOP-3514,relates to,HADOOP-4396
HADOOP-3513,is depended upon by,HADOOP-3320
HADOOP-3503,blocks,HADOOP-1700
HADOOP-3503,is related to,HADOOP-4257
HADOOP-3501,relates to,HADOOP-7102
HADOOP-3498,is depended upon by,PIG-252
HADOOP-3494,is related to,HADOOP-930
HADOOP-3485,is blocked by,LOGGING-160
HADOOP-3479,blocks,HADOOP-3445
HADOOP-3479,is part of,HADOOP-3444
HADOOP-3475,is depended upon by,HADOOP-3550
HADOOP-3470,incorporates,HADOOP-4838
HADOOP-3470,is related to,HADOOP-5714
HADOOP-3462,is related to,MAPREDUCE-481
HADOOP-3457,is part of,HADOOP-6221
HADOOP-3457,is related to,HADOOP-6221
HADOOP-3456,is duplicated by,HADOOP-7397
HADOOP-3455,incorporates,HADOOP-3453
HADOOP-3455,is related to,HADOOP-4062
HADOOP-3453,is part of,HADOOP-3455
HADOOP-3446,is depended upon by,HADOOP-4063
HADOOP-3445,blocks,MAPREDUCE-514
HADOOP-3445,is blocked by,HADOOP-3479
HADOOP-3445,is blocked by,HADOOP-3930
HADOOP-3445,is blocked by,HADOOP-3412
HADOOP-3445,is part of,HADOOP-3444
HADOOP-3444,blocks,HADOOP-3421
HADOOP-3444,duplicates,MAPREDUCE-279
HADOOP-3444,incorporates,HADOOP-4035
HADOOP-3444,incorporates,MAPREDUCE-534
HADOOP-3444,incorporates,HADOOP-3245
HADOOP-3444,incorporates,HADOOP-3445
HADOOP-3444,incorporates,HADOOP-3479
HADOOP-3444,incorporates,HADOOP-3698
HADOOP-3444,incorporates,HADOOP-3699
HADOOP-3444,incorporates,HADOOP-3581
HADOOP-3444,incorporates,HADOOP-3759
HADOOP-3444,incorporates,HADOOP-3930
HADOOP-3441,is part of,HADOOP-657
HADOOP-3438,duplicates,HADOOP-2681
HADOOP-3438,is related to,HADOOP-2681
HADOOP-3438,is related to,MAPREDUCE-436
HADOOP-3436,is part of,HADOOP-3412
HADOOP-3431,relates to,HADOOP-2427
HADOOP-3426,contains,HDFS-95
HADOOP-3426,incorporates,HADOOP-5339
HADOOP-3426,is related to,HDFS-95
HADOOP-3426,is related to,HADOOP-10011
HADOOP-3426,relates to,IVY-817
HADOOP-3422,is depended upon by,HADOOP-4675
HADOOP-3422,is duplicated by,HADOOP-4137
HADOOP-3422,is related to,HADOOP-4137
HADOOP-3421,depends upon,HADOOP-3412
HADOOP-3421,duplicates,MAPREDUCE-279
HADOOP-3421,is blocked by,HADOOP-3444
HADOOP-3421,is blocked by,MAPREDUCE-453
HADOOP-3421,is related to,HDFS-355
HADOOP-3418,blocks,HDFS-2255
HADOOP-3415,is part of,HDFS-326
HADOOP-3412,blocks,HADOOP-3445
HADOOP-3412,incorporates,MAPREDUCE-224
HADOOP-3412,incorporates,HADOOP-3436
HADOOP-3412,is depended upon by,HADOOP-3421
HADOOP-3412,is depended upon by,HADOOP-3746
HADOOP-3411,is blocked by,HADOOP-3396
HADOOP-3409,is depended upon by,HADOOP-3187
HADOOP-3403,relates to,HADOOP-3333
HADOOP-3400,is related to,HADOOP-2815
HADOOP-3399,duplicates,HADOOP-3374
HADOOP-3396,blocks,HADOOP-3411
HADOOP-3389,blocks,HADOOP-3023
HADOOP-3388,relates to,HADOOP-2656
HADOOP-3386,is related to,HADOOP-3370
HADOOP-3375,blocks,HADOOP-3310
HADOOP-3374,is duplicated by,HADOOP-3399
HADOOP-3370,incorporates,HADOOP-3713
HADOOP-3370,relates to,HADOOP-3386
HADOOP-3369,is depended upon by,HADOOP-3022
HADOOP-3368,relates to,HADOOP-7468
HADOOP-3366,depends upon,HADOOP-2095
HADOOP-3366,depends upon,HADOOP-3365
HADOOP-3366,depends upon,HADOOP-3297
HADOOP-3365,is depended upon by,HADOOP-3366
HADOOP-3364,is depended upon by,HADOOP-3022
HADOOP-3361,depends upon,HADOOP-930
HADOOP-3344,is part of,HADOOP-2318
HADOOP-3341,duplicates,MAPREDUCE-598
HADOOP-3339,is related to,HDFS-101
HADOOP-3337,relates to,HADOOP-3329
HADOOP-3336,relates to,HADOOP-1869
HADOOP-3333,is related to,HADOOP-3403
HADOOP-3329,is related to,HADOOP-3337
HADOOP-3329,is related to,HADOOP-1700
HADOOP-3327,is related to,MAPREDUCE-1171
HADOOP-3327,relates to,HADOOP-3297
HADOOP-3320,depends upon,HADOOP-3513
HADOOP-3317,is related to,MAPREDUCE-566
HADOOP-3310,blocks,HADOOP-3113
HADOOP-3310,is blocked by,HADOOP-3375
HADOOP-3310,is depended upon by,HADOOP-1700
HADOOP-3307,is related to,HADOOP-3188
HADOOP-3305,is blocked by,HADOOP-3676
HADOOP-3305,is depended upon by,HADOOP-3302
HADOOP-3305,is duplicated by,HADOOP-6331
HADOOP-3305,is duplicated by,HADOOP-3817
HADOOP-3302,depends upon,HADOOP-3305
HADOOP-3302,is duplicated by,HADOOP-6331
HADOOP-3298,is a clone of,HADOOP-1660
HADOOP-3297,is depended upon by,HADOOP-3366
HADOOP-3297,is related to,HADOOP-3327
HADOOP-3296,incorporates,HADOOP-3244
HADOOP-3295,relates to,HADOOP-7542
HADOOP-3294,is related to,HADOOP-2891
HADOOP-3293,blocks,HADOOP-4565
HADOOP-3293,is blocked by,HADOOP-4567
HADOOP-3293,relates to,HADOOP-2560
HADOOP-3289,is part of,MAPREDUCE-310
HADOOP-3287,is related to,HADOOP-3730
HADOOP-3287,is related to,HADOOP-3582
HADOOP-3283,is depended upon by,HADOOP-1700
HADOOP-3283,is related to,HDFS-282
HADOOP-3281,is related to,HADOOP-11092
HADOOP-3265,is related to,HADOOP-2027
HADOOP-3264,blocks,HADOOP-3766
HADOOP-3264,is duplicated by,HADOOP-4104
HADOOP-3264,is related to,HADOOP-3536
HADOOP-3264,is related to,HADOOP-3549
HADOOP-3262,is blocked by,HARMONY-5807
HADOOP-3258,is part of,HADOOP-3149
HADOOP-3257,incorporates,HDFS-13
HADOOP-3257,incorporates,HADOOP-14235
HADOOP-3257,is depended upon by,HADOOP-14217
HADOOP-3257,is duplicated by,HDFS-7316
HADOOP-3257,is duplicated by,HADOOP-12842
HADOOP-3257,is related to,ACCUMULO-4393
HADOOP-3257,is related to,HADOOP-3173
HADOOP-3257,relates to,DRILL-6558
HADOOP-3257,relates to,HADOOP-3256
HADOOP-3257,relates to,HADOOP-9361
HADOOP-3257,relates to,HADOOP-7945
HADOOP-3256,blocks,PIG-198
HADOOP-3256,is related to,HADOOP-3257
HADOOP-3256,relates to,HDFS-13
HADOOP-3254,blocks,HADOOP-3201
HADOOP-3252,is related to,HADOOP-4328
HADOOP-3252,is related to,HADOOP-5438
HADOOP-3250,blocks,HADOOP-1700
HADOOP-3248,is part of,HADOOP-3022
HADOOP-3248,is related to,HDFS-362
HADOOP-3245,blocks,MAPREDUCE-277
HADOOP-3245,depends upon,HDFS-53
HADOOP-3245,depends upon,MAPREDUCE-7
HADOOP-3245,depends upon,HADOOP-2403
HADOOP-3245,depends upon,HADOOP-3970
HADOOP-3245,is blocked by,HADOOP-3590
HADOOP-3245,is blocked by,HADOOP-3947
HADOOP-3245,is blocked by,HADOOP-3641
HADOOP-3245,is blocked by,HADOOP-4112
HADOOP-3245,is blocked by,HADOOP-3780
HADOOP-3245,is depended upon by,MAPREDUCE-225
HADOOP-3245,is part of,HADOOP-3444
HADOOP-3245,is related to,HADOOP-5436
HADOOP-3245,is related to,HADOOP-4220
HADOOP-3245,relates to,HADOOP-3771
HADOOP-3244,is part of,HADOOP-3296
HADOOP-3241,is related to,HADOOP-1700
HADOOP-3232,is related to,HADOOP-4584
HADOOP-3230,is blocked by,HADOOP-1915
HADOOP-3222,relates to,HADOOP-4268
HADOOP-3214,is part of,HADOOP-3135
HADOOP-3205,blocks,HDFS-755
HADOOP-3205,is related to,HDFS-347
HADOOP-3201,blocks,HADOOP-1700
HADOOP-3201,is blocked by,HADOOP-3254
HADOOP-3193,is related to,HDFS-370
HADOOP-3193,relates to,HDFS-258
HADOOP-3189,relates to,HADOOP-2342
HADOOP-3188,relates to,HADOOP-3307
HADOOP-3187,depends upon,HADOOP-3409
HADOOP-3187,is related to,HDFS-8625
HADOOP-3187,is related to,HADOOP-3938
HADOOP-3177,blocks,HADOOP-1700
HADOOP-3176,blocks,HADOOP-1700
HADOOP-3176,relates to,HADOOP-3083
HADOOP-3173,relates to,HADOOP-3257
HADOOP-3173,relates to,HDFS-13
HADOOP-3170,is related to,HADOOP-3157
HADOOP-3169,is related to,HDFS-1840
HADOOP-3166,is related to,HADOOP-3154
HADOOP-3164,relates to,HDFS-281
HADOOP-3161,blocks,HADOOP-1700
HADOOP-3160,is related to,HADOOP-2634
HADOOP-3157,relates to,HADOOP-3170
HADOOP-3155,is related to,HADOOP-3915
HADOOP-3154,relates to,HADOOP-3166
HADOOP-3150,is related to,HADOOP-3149
HADOOP-3150,relates to,HADOOP-4100
HADOOP-3149,incorporates,HADOOP-3258
HADOOP-3149,is related to,HADOOP-3836
HADOOP-3149,relates to,HADOOP-3150
HADOOP-3135,incorporates,HADOOP-3214
HADOOP-3132,is related to,HADOOP-3033
HADOOP-3132,is related to,HADOOP-3124
HADOOP-3132,relates to,HADOOP-7191
HADOOP-3124,incorporates,HADOOP-3051
HADOOP-3124,relates to,HADOOP-3132
HADOOP-3113,blocks,HADOOP-1700
HADOOP-3113,is blocked by,HADOOP-3310
HADOOP-3113,relates to,HADOOP-4961
HADOOP-3109,is part of,HADOOP-2910
HADOOP-3108,relates to,HADOOP-2841
HADOOP-3107,is related to,HADOOP-2905
HADOOP-3098,relates to,HADOOP-9851
HADOOP-3095,is depended upon by,HADOOP-2565
HADOOP-3095,is related to,HADOOP-3664
HADOOP-3089,relates to,MAPREDUCE-1813
HADOOP-3083,is related to,HADOOP-3176
HADOOP-3081,is related to,HADOOP-1873
HADOOP-3075,is related to,HADOOP-3039
HADOOP-3069,is part of,HADOOP-2585
HADOOP-3068,is blocked by,HADOOP-3039
HADOOP-3063,is depended upon by,HBASE-553
HADOOP-3063,relates to,HBASE-552
HADOOP-3062,incorporates,HADOOP-3658
HADOOP-3058,is related to,HDFS-373
HADOOP-3052,is cloned by,HADOOP-4661
HADOOP-3051,is part of,HADOOP-3124
HADOOP-3048,blocks,MAPREDUCE-350
HADOOP-3039,blocks,HADOOP-3068
HADOOP-3039,relates to,HADOOP-3075
HADOOP-3035,relates to,HDFS-358
HADOOP-3033,relates to,HADOOP-3132
HADOOP-3025,is related to,HADOOP-771
HADOOP-3023,is blocked by,HADOOP-3389
HADOOP-3022,depends upon,HADOOP-3364
HADOOP-3022,depends upon,HADOOP-3369
HADOOP-3022,incorporates,HADOOP-3248
HADOOP-3022,relates to,HDFS-855
HADOOP-3020,is depended upon by,MAPREDUCE-491
HADOOP-3019,is blocked by,HADOOP-4151
HADOOP-3013,is related to,HDFS-387
HADOOP-3002,is related to,HADOOP-3677
HADOOP-3002,relates to,HADOOP-3804
HADOOP-3002,relates to,HADOOP-3709
HADOOP-2998,duplicates,HADOOP-2067
HADOOP-2997,is related to,HADOOP-2399
HADOOP-2992,blocks,HADOOP-2656
HADOOP-2987,is part of,HADOOP-2585
HADOOP-2981,blocks,HADOOP-2239
HADOOP-2977,is related to,HADOOP-5687
HADOOP-2975,is part of,HADOOP-2864
HADOOP-2943,blocks,HADOOP-2919
HADOOP-2935,duplicates,HADOOP-2756
HADOOP-2929,is blocked by,HADOOP-2915
HADOOP-2922,relates to,HADOOP-3665
HADOOP-2919,duplicates,MAPREDUCE-427
HADOOP-2919,incorporates,HADOOP-872
HADOOP-2919,incorporates,HADOOP-287
HADOOP-2919,incorporates,HADOOP-1609
HADOOP-2919,incorporates,HADOOP-2054
HADOOP-2919,is blocked by,HADOOP-2943
HADOOP-2918,blocks,HADOOP-2669
HADOOP-2915,blocks,HADOOP-2929
HADOOP-2910,incorporates,HADOOP-3109
HADOOP-2910,is part of,HADOOP-2864
HADOOP-2909,is part of,HADOOP-2864
HADOOP-2909,is related to,HADOOP-7949
HADOOP-2905,relates to,HADOOP-3107
HADOOP-2901,blocks,HADOOP-2896
HADOOP-2901,is related to,HADOOP-2742
HADOOP-2901,is related to,HADOOP-2792
HADOOP-2896,is blocked by,HADOOP-2901
HADOOP-2892,is duplicated by,HDFS-6382
HADOOP-2891,relates to,HADOOP-3294
HADOOP-2870,is depended upon by,HADOOP-2864
HADOOP-2867,is related to,HADOOP-2838
HADOOP-2864,depends upon,HADOOP-2870
HADOOP-2864,incorporates,HADOOP-2909
HADOOP-2864,incorporates,HADOOP-2975
HADOOP-2864,incorporates,HADOOP-2188
HADOOP-2864,incorporates,HADOOP-2910
HADOOP-2862,is duplicated by,HADOOP-3786
HADOOP-2844,relates to,HADOOP-2813
HADOOP-2841,is related to,HADOOP-3108
HADOOP-2841,is related to,HADOOP-266
HADOOP-2841,is related to,HADOOP-1588
HADOOP-2839,relates to,HDFS-103
HADOOP-2838,is duplicated by,HADOOP-5803
HADOOP-2838,relates to,HADOOP-2867
HADOOP-2835,duplicates,HADOOP-8494
HADOOP-2835,is duplicated by,HADOOP-8494
HADOOP-2835,is related to,HADOOP-5749
HADOOP-2835,is related to,HADOOP-6640
HADOOP-2830,is duplicated by,HDFS-289
HADOOP-2830,relates to,HDFS-324
HADOOP-2818,relates to,HADOOP-1915
HADOOP-2816,is blocked by,HADOOP-4430
HADOOP-2816,is related to,HADOOP-4281
HADOOP-2816,relates to,HDFS-1564
HADOOP-2815,relates to,HADOOP-3400
HADOOP-2813,is related to,HADOOP-2844
HADOOP-2807,is part of,HADOOP-2725
HADOOP-2797,is depended upon by,MAPREDUCE-557
HADOOP-2797,is depended upon by,HDFS-282
HADOOP-2797,relates to,HDFS-293
HADOOP-2792,relates to,HADOOP-2901
HADOOP-2790,is related to,HADOOP-2119
HADOOP-2778,relates to,MAPREDUCE-1332
HADOOP-2776,relates to,HADOOP-4035
HADOOP-2760,is related to,HADOOP-2652
HADOOP-2758,is depended upon by,HADOOP-1702
HADOOP-2758,relates to,HADOOP-2154
HADOOP-2758,relates to,HDFS-354
HADOOP-2756,is duplicated by,HADOOP-2935
HADOOP-2755,is related to,HADOOP-2606
HADOOP-2754,is depended upon by,HADOOP-2725
HADOOP-2742,relates to,HADOOP-2901
HADOOP-2725,depends upon,HADOOP-2754
HADOOP-2725,incorporates,HADOOP-2807
HADOOP-2721,blocks,HADOOP-4490
HADOOP-2721,is duplicated by,MAPREDUCE-390
HADOOP-2721,relates to,HADOOP-1380
HADOOP-2716,is blocked by,HDFS-40
HADOOP-2715,is related to,HADOOP-2391
HADOOP-2703,is related to,HADOOP-2540
HADOOP-2689,is related to,HADOOP-9902
HADOOP-2681,duplicates,MAPREDUCE-436
HADOOP-2681,is duplicated by,HADOOP-3438
HADOOP-2681,relates to,HADOOP-3438
HADOOP-2681,relates to,MAPREDUCE-436
HADOOP-2669,is blocked by,HADOOP-2918
HADOOP-2664,depends upon,HADOOP-2402
HADOOP-2664,incorporates,HADOOP-1694
HADOOP-2661,is part of,HDFS-258
HADOOP-2659,relates to,HADOOP-4368
HADOOP-2658,blocks,HADOOP-1700
HADOOP-2658,is depended upon by,HADOOP-3790
HADOOP-2658,is related to,HADOOP-3874
HADOOP-2658,is related to,HADOOP-3614
HADOOP-2658,is related to,HADOOP-3883
HADOOP-2658,is related to,HADOOP-4257
HADOOP-2658,is related to,HADOOP-4278
HADOOP-2658,is related to,HADOOP-4423
HADOOP-2658,is related to,HDFS-200
HADOOP-2658,is related to,HADOOP-4279
HADOOP-2657,is related to,HADOOP-1700
HADOOP-2657,relates to,HDFS-24
HADOOP-2656,blocks,HADOOP-1700
HADOOP-2656,is blocked by,HADOOP-2992
HADOOP-2656,is related to,HADOOP-3388
HADOOP-2656,is related to,HDFS-512
HADOOP-2655,blocks,HADOOP-1700
HADOOP-2655,relates to,HDFS-8860
HADOOP-2652,relates to,HADOOP-2760
HADOOP-2649,is related to,HADOOP-2606
HADOOP-2647,relates to,HDFS-350
HADOOP-2634,duplicates,HADOOP-2470
HADOOP-2634,is related to,HADOOP-2566
HADOOP-2634,relates to,HADOOP-3160
HADOOP-2606,duplicates,HDFS-150
HADOOP-2606,is related to,HDFS-373
HADOOP-2606,relates to,HDFS-150
HADOOP-2606,relates to,HADOOP-2649
HADOOP-2606,relates to,HADOOP-2755
HADOOP-2586,duplicates,HADOOP-2077
HADOOP-2585,incorporates,HADOOP-3069
HADOOP-2585,incorporates,HADOOP-2987
HADOOP-2570,relates to,HADOOP-2116
HADOOP-2567,blocks,HADOOP-2514
HADOOP-2566,blocks,HADOOP-2565
HADOOP-2566,relates to,HADOOP-2634
HADOOP-2565,blocks,HADOOP-1700
HADOOP-2565,depends upon,HADOOP-2563
HADOOP-2565,depends upon,HADOOP-3095
HADOOP-2565,is blocked by,HADOOP-2566
HADOOP-2563,is depended upon by,HADOOP-2565
HADOOP-2560,is blocked by,HADOOP-249
HADOOP-2560,is duplicated by,HADOOP-4565
HADOOP-2560,is related to,MAPREDUCE-93
HADOOP-2560,is related to,HADOOP-3293
HADOOP-2560,is related to,HADOOP-249
HADOOP-2559,is depended upon by,HDFS-325
HADOOP-2549,relates to,HDFS-1564
HADOOP-2541,duplicates,HDFS-233
HADOOP-2540,relates to,HADOOP-2703
HADOOP-2536,is related to,HADOOP-4249
HADOOP-2514,is blocked by,HADOOP-2567
